,place_id,name,5min % high A.C.,15min % high A.C.,25min % high A.C.,Buurt,Wijk,geometry,WKT_LNG_LAT,pressure 5min,pressure 15min,pressure 25min,5min % high A.C. Category,15min % high A.C. Category,25min % high A.C. Category,pressure 5min Category,pressure 15min Category,pressure 25min Category,Combined Category 5min,Combined Category 15min,Combined Category 25min,total_points,within_5min,within_15min,within_25min,percent_within_5min,percent_within_15min,percent_within_25min
71,ChIJ8ewYqugJxkcR7jzBgRb-hvc,Amsterdam Marriott Hotel,23.524910793870653,25.823912816256623,27.57611301981883,Vondelparkbuurt-Oost,Vondelparkbuurt,POINT (4.8801082 52.3625708),"POLYGON((4.873627 52.362323,4.873844 52.361993,4.87392 52.361759,4.874062 52.361489,4.874092 52.361405,4.874096 52.361295,4.874067 52.361247,4.873972 52.361169,4.873853 52.361113,4.873936 52.360997,4.874019 52.361019,4.874077 52.360982,4.874158 52.360965,4.874254 52.360931,4.874396 52.360928,4.874606 52.360911,4.87503 52.360785,4.875245 52.360683,4.875316 52.360674,4.875393 52.36068,4.875469 52.360706,4.875532 52.36075,4.875601 52.360819,4.875826 52.36077,4.87587 52.360716,4.876184 52.360807,4.87626 52.360738,4.876497 52.3608,4.876567 52.360698,4.876556 52.360681,4.876594 52.360626,4.876621 52.360618,4.876633 52.360581,4.876953 52.36066,4.876933 52.360689,4.877036 52.360715,4.877021 52.360738,4.876985 52.360736,4.876968 52.36076,4.876916 52.360774,4.876888 52.360767,4.876749 52.360968,4.877197 52.361095,4.877359 52.360863,4.877388 52.360871,4.877454 52.360781,4.878587 52.361093,4.880603 52.361632,4.882099 52.362056,4.881963 52.362119,4.881853 52.362186,4.881748 52.36228,4.881716 52.362323,4.88166 52.362416,4.88162 52.36251,4.881576 52.362765,4.881517 52.362938,4.881413 52.363127,4.881236 52.36327,4.881121 52.363362,4.880851 52.363543,4.880708 52.363627,4.880543 52.36371,4.88026 52.363825,4.880062 52.363888,4.879781 52.363963,4.879604 52.364039,4.879496 52.364109,4.879421 52.364179,4.879359 52.364259,4.879317 52.364344,4.878642 52.364129,4.878712 52.363996,4.878869 52.363804,4.876435 52.363055,4.875293 52.362751,4.873627 52.362323))",5566.353286191963,56933.52184399495,123444.05465109904,High,High,High,Medium,High,High,High AC + Medium Pressure (Manageable),High AC + High Pressure (Stress),High AC + High Pressure (Stress),7116,545,2876,4756,7.658797077009556,40.415964024733,66.83530073074762
72,ChIJ8w6Rg1nixUcRFxe0quvaP2U,Urban Lodge Hotel,24.112527890694842,23.84123285719813,26.05057662931815,Sloterdijk Stationskwartier,Sloterdijk Nieuw-West,POINT (4.8346219999999995 52.385546),"POLYGON((4.819257 52.389038,4.819268 52.387484,4.82891 52.387554,4.831594 52.387412,4.831523 52.38488,4.836014 52.38495,4.839258 52.385018,4.839837 52.385036,4.843294 52.385101,4.843934 52.385089,4.84458 52.385103,4.844813 52.385108,4.844811 52.385146,4.844798 52.385146,4.844732 52.386384,4.844761 52.386922,4.844669 52.388623,4.844665 52.388757,4.844689 52.388756,4.844687 52.38892,4.844662 52.38892,4.844663 52.388899,4.844372 52.3889,4.844336 52.389522,4.844213 52.391808,4.844134 52.393288,4.844117 52.393849,4.844138 52.39428,4.844174 52.394607,4.844233 52.394945,4.844319 52.395304,4.843991 52.395258,4.843688 52.395231,4.843272 52.395141,4.84295 52.395061,4.842514 52.394933,4.84238 52.394915,4.842247 52.394882,4.841907 52.394762,4.841357 52.394542,4.841089 52.394422,4.840666 52.394211,4.837245 52.391623,4.836937 52.391378,4.836537 52.391083,4.836299 52.390925,4.835998 52.390749,4.835712 52.390599,4.835396 52.390449,4.835133 52.390338,4.834931 52.390259,4.834441 52.390091,4.834114 52.389995,4.833897 52.389939,4.833809 52.389916,4.833551 52.389857,4.832573 52.389692,4.831589 52.389544,4.830598 52.389413,4.829602 52.389299,4.828936 52.389232,4.827932 52.389145,4.826925 52.389076,4.819257 52.389038))",35.4402236474264,2573.634873650167,4384.005536370114,High,Medium,Medium,Low,Low,Low,High AC + Low Pressure (Potential),Medium AC + Low Pressure (Opportunity),Medium AC + Low Pressure (Opportunity),3671,35,305,385,0.9534186870062654,8.30836284391174,10.48760555706892
73,ChIJ8wv6snEJxkcRn5NCH8vp2oY,Q-Factory Hotel,22.591240042531492,20.98686097308117,25.89079848702291,Oostpoort,Dapperbuurt,POINT (4.9303716 52.357647199999995),"POLYGON((4.926691 52.357866,4.926948 52.35747,4.927375 52.356696,4.927825 52.355965,4.928203 52.355368,4.928232 52.355337,4.929878 52.356067,4.933244 52.356815,4.936627 52.357529,4.937021 52.35758,4.937147 52.357691,4.937432 52.35774,4.937307 52.357792,4.937322 52.357806,4.937263 52.357845,4.936754 52.358059,4.935998 52.358401,4.935342 52.358704,4.935168 52.358799,4.935052 52.358788,4.935018 52.358767,4.93486 52.358839,4.934889 52.358869,4.934878 52.358894,4.934286 52.359241,4.934171 52.359316,4.933912 52.359497,4.933765 52.359621,4.933562 52.359767,4.933343 52.359945,4.93297 52.360303,4.932823 52.360481,4.932733 52.360566,4.932501 52.36083,4.932389 52.360852,4.93234 52.360921,4.932314 52.360914,4.93212 52.361198,4.932029 52.361346,4.932046 52.361346,4.932031 52.361372,4.932039 52.3614,4.932084 52.361428,4.932073 52.361461,4.931874 52.361764,4.931727 52.362119,4.931704 52.362144,4.93166 52.362249,4.931477 52.362798,4.931472 52.362887,4.931408 52.363218,4.931138 52.36253,4.931102 52.362238,4.931058 52.36202,4.930975 52.361732,4.930866 52.361447,4.930517 52.360739,4.93028 52.360308,4.930101 52.360042,4.929892 52.359785,4.929602 52.359489,4.929276 52.35921,4.928868 52.358902,4.928463 52.358633,4.927995 52.358375,4.927592 52.358188,4.927168 52.358022,4.926691 52.357866))",3162.3182590582687,17093.06331195527,29986.715068793506,High,Low,Medium,Medium,Low,Low,High AC + Medium Pressure (Manageable),Low AC + Low Pressure (Limited Interest),Medium AC + Low Pressure (Opportunity),1572,265,375,446,16.857506361323153,23.85496183206107,28.37150127226463
74,ChIJ8xEoFMgJxkcRK5iQO2S5Tak,Royal Plaza Hotel,9.244730901464965,22.006282138587782,24.26416876063847,Hemelrijk,Burgwallen-Nieuwe Zijde,POINT (4.8954286 52.3784578),"POLYGON((4.892082 52.377032,4.8942 52.376609,4.894422 52.376738,4.894775 52.376916,4.894966 52.37704,4.895104 52.377147,4.895584 52.3776,4.895663 52.377661,4.895748 52.377712,4.89585 52.377757,4.895954 52.377792,4.896895 52.378001,4.897713 52.378678,4.897528 52.378761,4.895468 52.379856,4.895194 52.379624,4.894341 52.37903,4.894004 52.378766,4.893914 52.378696,4.892082 52.377032))",9109.276654059091,60166.287343090495,99064.97100257632,Low,Low,Low,High,High,Medium,Low AC + High Pressure (Critical),Low AC + High Pressure (Critical),Low AC + Medium Pressure (Monitor),535,72,271,359,13.457943925233645,50.654205607476634,67.10280373831776
75,ChIJ91zRxFIIxkcRdt7m7j83ztY,Bunk Hotel Amsterdam,18.053816289290978,23.17854554832273,26.613992251499035,Van der Pekbuurt,Volewijck,POINT (4.913899 52.388089),"POLYGON((4.90006 52.382155,4.900368 52.38198,4.901185 52.381563,4.902097 52.381196,4.907473 52.383704,4.912013 52.385819,4.912737 52.386145,4.913091 52.386314,4.913785 52.386664,4.914457 52.387029,4.915106 52.387409,4.915422 52.387605,4.916035 52.388007,4.916624 52.388422,4.917188 52.388851,4.917459 52.38907,4.917725 52.389292,4.918235 52.389745,4.915663 52.390745,4.912527 52.39195,4.912738 52.392146,4.910887 52.392858,4.909564 52.39295,4.908563 52.393328,4.907433 52.39219,4.906678 52.391504,4.906445 52.391246,4.906251 52.390976,4.906097 52.390696,4.905984 52.390409,4.905914 52.390117,4.905886 52.389823,4.905901 52.389528,4.905959 52.389235,4.90606 52.388904,4.906072 52.388863,4.907161 52.386683,4.907193 52.386602,4.90722 52.386479,4.907224 52.386355,4.907213 52.386272,4.907192 52.38619,4.907141 52.38607,4.906716 52.385405,4.906621 52.385283,4.906507 52.385167,4.906328 52.385025,4.906175 52.384928,4.906006 52.38484,4.90006 52.382155))",180.13873814613825,10946.512141643369,11209.972153702789,Medium,Medium,Medium,Low,Low,Low,Medium AC + Low Pressure (Opportunity),Medium AC + Low Pressure (Opportunity),Medium AC + Low Pressure (Opportunity),1990,102,300,317,5.125628140703518,15.07537688442211,15.92964824120603
76,ChIJ97PizecJxkcRdsGKZB3EOXg,Hotel Titus,25.50604756810323,25.414439690740448,27.175547507955578,Leidsebuurt-Zuidwest,De Weteringschans,POINT (4.8800475 52.364961699999995),"POLYGON((4.879225 52.364925,4.879218 52.364778,4.879231 52.364631,4.879264 52.364487,4.879317 52.364344,4.879359 52.364259,4.879421 52.364179,4.879496 52.364109,4.879604 52.364039,4.879781 52.363963,4.880062 52.363888,4.88026 52.363825,4.880543 52.36371,4.880708 52.363627,4.880851 52.363543,4.881121 52.363362,4.881236 52.36327,4.882589 52.363906,4.882979 52.364242,4.88258 52.36452,4.882294 52.364385,4.881799 52.36474,4.881681 52.364682,4.880873 52.365286,4.880719 52.365427,4.8801 52.365211,4.879225 52.364925))",5071.9585046319135,52520.51389574083,131958.84898317163,High,High,High,Medium,Medium,High,High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),High AC + High Pressure (Stress),661,66,286,575,9.984871406959153,43.267776096823,86.9894099848714
77,ChIJ9TbBgOYJxkcRl7ZGYwaSTlg,Hotel Alexander,34.21128618295047,27.41093786497978,28.306196578049292,Vondelparkbuurt-Oost,Vondelparkbuurt,POINT (4.8771762 52.362356299999995),"POLYGON((4.873627 52.362323,4.873844 52.361993,4.87392 52.361759,4.874062 52.361489,4.874092 52.361405,4.874096 52.361295,4.874067 52.361247,4.873972 52.361169,4.873853 52.361113,4.873936 52.360997,4.874019 52.361019,4.874077 52.360982,4.874158 52.360965,4.874254 52.360931,4.874396 52.360928,4.874606 52.360911,4.87503 52.360785,4.875245 52.360683,4.875316 52.360674,4.875393 52.36068,4.875469 52.360706,4.875532 52.36075,4.875601 52.360819,4.875826 52.36077,4.87587 52.360716,4.876184 52.360807,4.87626 52.360738,4.876497 52.3608,4.876567 52.360698,4.876556 52.360681,4.876594 52.360626,4.876621 52.360618,4.876633 52.360581,4.876953 52.36066,4.876933 52.360689,4.877036 52.360715,4.877021 52.360738,4.876985 52.360736,4.876968 52.36076,4.876916 52.360774,4.876888 52.360767,4.876749 52.360968,4.877197 52.361095,4.877359 52.360863,4.877388 52.360871,4.877454 52.360781,4.878587 52.361093,4.880603 52.361632,4.882099 52.362056,4.881963 52.362119,4.881853 52.362186,4.881748 52.36228,4.881716 52.362323,4.88166 52.362416,4.88162 52.36251,4.881576 52.362765,4.881517 52.362938,4.881413 52.363127,4.881236 52.36327,4.881121 52.363362,4.880851 52.363543,4.880708 52.363627,4.880543 52.36371,4.88026 52.363825,4.880062 52.363888,4.879781 52.363963,4.879604 52.364039,4.879496 52.364109,4.879421 52.364179,4.879359 52.364259,4.879317 52.364344,4.878642 52.364129,4.878712 52.363996,4.878869 52.363804,4.876435 52.363055,4.875293 52.362751,4.873627 52.362323))",3488.489173929726,41210.70459902428,100487.54870361234,High,High,High,Medium,Medium,Medium,High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),1184,32,507,729,2.7027027027027026,42.82094594594595,61.570945945945944
78,ChIJ9d0Hh84JxkcRgH9zTNRXMe8,hotel calisto,14.48600960300379,20.53458376095181,25.934138363118738,Haarlemmerbuurt-West,Haarlemmerbuurt,POINT (4.8874923 52.382426099999996),"POLYGON((4.88261 52.383893,4.882936 52.383702,4.882965 52.383652,4.883067 52.38352,4.88807 52.380728,4.888437 52.380522,4.889908 52.382132,4.890156 52.382364,4.889387 52.38272,4.888524 52.3831,4.88815 52.383279,4.887781 52.383475,4.885036 52.385009,4.884653 52.385199,4.883929 52.385506,4.883518 52.384955,4.883023 52.384429,4.882826 52.384134,4.882653 52.383932,4.88261 52.383893))",4129.345063860111,28948.33103108041,86056.20835388916,Medium,Low,Medium,Medium,Medium,Medium,Medium AC + Medium Pressure (Balanced),Low AC + Medium Pressure (Monitor),Medium AC + Medium Pressure (Balanced),59,9,25,40,15.254237288135593,42.3728813559322,67.79661016949152
79,ChIJA1SCgMgJxkcR1DOR23aBVxw,Hapimag Stadtresidenz Amsterdam,6.550801324600779,22.279562190519204,24.544377703758485,Hemelrijk,Burgwallen-Nieuwe Zijde,POINT (4.8932848 52.3776425),"POLYGON((4.892082 52.377032,4.8942 52.376609,4.894422 52.376738,4.894775 52.376916,4.894966 52.37704,4.895104 52.377147,4.895584 52.3776,4.895663 52.377661,4.895748 52.377712,4.89585 52.377757,4.895954 52.377792,4.896895 52.378001,4.897713 52.378678,4.897528 52.378761,4.895468 52.379856,4.895194 52.379624,4.894341 52.37903,4.894004 52.378766,4.893914 52.378696,4.892082 52.377032))",6719.417310749329,57300.341446034094,96419.60669845968,Low,Low,Low,High,High,Medium,Low AC + High Pressure (Critical),Low AC + High Pressure (Critical),Low AC + Medium Pressure (Monitor),435,33,182,236,7.586206896551724,41.839080459770116,54.252873563218394
80,ChIJAymgCsUJxkcRZfS_IdDHYVc,Canal House - part of A Curious Group of Hotels,6.7944917589535425,23.268316715110107,25.161264747575334,Leliegracht e.o.,Grachtengordel-West,POINT (4.8863384 52.3762638),"POLYGON((4.883069 52.373992,4.883385 52.374065,4.885158 52.373998,4.88539 52.373977,4.885558 52.373934,4.885708 52.373881,4.885833 52.373823,4.886299 52.373571,4.886468 52.373506,4.88666 52.373456,4.886906 52.37342,4.888855 52.37326,4.888909 52.37344,4.88926 52.374309,4.889303 52.374462,4.889673 52.37482,4.891181 52.376192,4.891315 52.376324,4.8899 52.376899,4.889543 52.376955,4.886206 52.378089,4.884779 52.37653,4.883155 52.374752,4.883134 52.374679,4.883069 52.373992))",2859.7756947870416,61995.13133804747,115012.14619306034,Low,Medium,Low,Medium,High,High,Low AC + Medium Pressure (Monitor),Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),554,39,239,347,7.039711191335741,43.14079422382672,62.63537906137184
81,ChIJAz6N4aUJxkcRhnYULOlHXaI,The July - Boat & Co,12.413194508936114,25.736568573063305,27.790263345747622,Houthavens-West,Houthavens,POINT (4.8823508 52.3941655),"POLYGON((4.865552 52.393148,4.865625 52.392989,4.865995 52.393067,4.866317 52.39312,4.866563 52.393152,4.866848 52.393176,4.867337 52.393189,4.87051 52.393118,4.871159 52.393087,4.871581 52.393058,4.873119 52.392905,4.873589 52.392871,4.874061 52.392853,4.876321 52.392816,4.87643 52.392804,4.876557 52.392777,4.876668 52.392743,4.876784 52.392692,4.877469 52.39222,4.878131 52.3917,4.878209 52.391656,4.878299 52.391622,4.878399 52.391599,4.884757 52.390783,4.885524 52.390472,4.885665 52.390757,4.887842 52.393642,4.891099 52.394853,4.89156 52.395113,4.889776 52.396412,4.885862 52.399378,4.885479 52.399166,4.876576 52.394606,4.876447 52.39456,4.876303 52.394523,4.876179 52.394504,4.876035 52.394493,4.875853 52.394496,4.875178 52.394557,4.872964 52.394759,4.872815 52.394768,4.872682 52.394766,4.872517 52.39475,4.871779 52.394621,4.871691 52.39477,4.871505 52.395007,4.871495 52.395079,4.871287 52.395261,4.867219 52.393341,4.86706 52.393358,4.866882 52.393387,4.866611 52.39345,4.866383 52.393521,4.86609 52.393638,4.866075 52.393625,4.866042 52.393639,4.866014 52.393616,4.865864 52.393493,4.86568 52.393198,4.865642 52.393205,4.865611 52.393163,4.865552 52.393148))",3.7821630214328708,4597.565477169325,14862.603080633668,Low,High,High,Low,Low,Low,Low AC + Low Pressure (Limited Interest),High AC + Low Pressure (Potential),High AC + Low Pressure (Potential),1379,0,71,149,0.0,5.148658448150834,10.804931109499638
82,ChIJB-6ZgF_ixUcR3RqgxAhq35Q,Park Inn by Radisson Amsterdam City West,2.583063754381844,30.890550528818363,28.02056771315048,Sloterdijk Stationskwartier,Sloterdijk Nieuw-West,POINT (4.8425116 52.3901508),"POLYGON((4.819257 52.389038,4.819268 52.387484,4.82891 52.387554,4.831594 52.387412,4.831523 52.38488,4.836014 52.38495,4.839258 52.385018,4.839837 52.385036,4.843294 52.385101,4.843934 52.385089,4.84458 52.385103,4.844813 52.385108,4.844811 52.385146,4.844798 52.385146,4.844732 52.386384,4.844761 52.386922,4.844669 52.388623,4.844665 52.388757,4.844689 52.388756,4.844687 52.38892,4.844662 52.38892,4.844663 52.388899,4.844372 52.3889,4.844336 52.389522,4.844213 52.391808,4.844134 52.393288,4.844117 52.393849,4.844138 52.39428,4.844174 52.394607,4.844233 52.394945,4.844319 52.395304,4.843991 52.395258,4.843688 52.395231,4.843272 52.395141,4.84295 52.395061,4.842514 52.394933,4.84238 52.394915,4.842247 52.394882,4.841907 52.394762,4.841357 52.394542,4.841089 52.394422,4.840666 52.394211,4.837245 52.391623,4.836937 52.391378,4.836537 52.391083,4.836299 52.390925,4.835998 52.390749,4.835712 52.390599,4.835396 52.390449,4.835133 52.390338,4.834931 52.390259,4.834441 52.390091,4.834114 52.389995,4.833897 52.389939,4.833809 52.389916,4.833551 52.389857,4.832573 52.389692,4.831589 52.389544,4.830598 52.389413,4.829602 52.389299,4.828936 52.389232,4.827932 52.389145,4.826925 52.389076,4.819257 52.389038))",58.92715013977963,2091.6295017266893,4277.888724442251,Low,High,High,Low,Low,Low,Low AC + Low Pressure (Limited Interest),High AC + Low Pressure (Potential),High AC + Low Pressure (Potential),5840,146,487,572,2.5,8.33904109589041,9.794520547945206
83,ChIJB1PAKP_hxUcRhG82RSZzxfk,The July - Twenty Eight,23.15278236810963,29.00427913807028,28.74419716721234,Olympisch Stadion e.o.,Stadionbuurt,POINT (4.8575498999999995 52.3432317),"POLYGON((4.857573 52.347419,4.853504 52.346858,4.853179 52.346782,4.852929 52.346696,4.852811 52.346645,4.852633 52.346554,4.852424 52.346418,4.852218 52.346265,4.852008 52.346094,4.851838 52.345924,4.851719 52.345785,4.85159 52.3456,4.851546 52.345515,4.851487 52.345349,4.85147 52.345266,4.851442 52.344705,4.851521 52.344375,4.851637 52.34404,4.851916 52.343632,4.852022 52.3434,4.852444 52.342405,4.852857 52.34165,4.8573 52.342254,4.858055 52.34236,4.857773 52.343183,4.858697 52.343301,4.858045 52.345229,4.857693 52.345181,4.857679 52.345656,4.857583 52.346963,4.857573 52.347419))",2975.485007948254,4445.455572000218,13924.273419941892,High,High,High,Medium,Low,Low,High AC + Medium Pressure (Manageable),High AC + Low Pressure (Potential),High AC + Low Pressure (Potential),946,21,57,100,2.2198731501057085,6.025369978858351,10.570824524312897
84,ChIJB4Ej19wLxkcRZkIPDsFkIE0,SWEETS hotel Omvalbrug,20.716297034259224,22.856177600289417,27.5572207662293,De Omval,Omval/Overamstel,POINT (4.918947999999999 52.3426854),"POLYGON((4.913192 52.345605,4.913285 52.345146,4.913443 52.3447,4.913857 52.343876,4.914138 52.343531,4.914864 52.342638,4.914945 52.342428,4.914989 52.342147,4.914969 52.341862,4.919458 52.342578,4.919696 52.342617,4.920277 52.342748,4.92036 52.34276,4.920473 52.342766,4.920469 52.343051,4.920449 52.343092,4.920195 52.343224,4.920078 52.3433,4.919908 52.343434,4.919784 52.343565,4.919579 52.343664,4.919504 52.343626,4.919443 52.34361,4.919375 52.343603,4.919295 52.34361,4.919231 52.343627,4.918886 52.343781,4.918483 52.344676,4.917414 52.346506,4.913192 52.345605))",52.707394617113074,1291.405854300279,16263.003727457106,High,Low,High,Low,Low,Low,High AC + Low Pressure (Potential),Low AC + Low Pressure (Limited Interest),High AC + Low Pressure (Potential),5,0,0,0,0.0,0.0,0.0
85,ChIJBSuyL-YJxkcRM50MM6U-jNw,Quentin Hotel Amsterdam,29.1950506444003,25.36868427007684,27.47079116430931,Leidsebuurt-Zuidwest,De Weteringschans,POINT (4.8798207 52.364287499999996),"POLYGON((4.879225 52.364925,4.879218 52.364778,4.879231 52.364631,4.879264 52.364487,4.879317 52.364344,4.879359 52.364259,4.879421 52.364179,4.879496 52.364109,4.879604 52.364039,4.879781 52.363963,4.880062 52.363888,4.88026 52.363825,4.880543 52.36371,4.880708 52.363627,4.880851 52.363543,4.881121 52.363362,4.881236 52.36327,4.882589 52.363906,4.882979 52.364242,4.88258 52.36452,4.882294 52.364385,4.881799 52.36474,4.881681 52.364682,4.880873 52.365286,4.880719 52.365427,4.8801 52.365211,4.879225 52.364925))",3489.5632845474975,55549.957243874356,127391.13736775749,High,High,High,Medium,High,High,High AC + Medium Pressure (Manageable),High AC + High Pressure (Stress),High AC + High Pressure (Stress),1625,76,681,1297,4.676923076923077,41.90769230769231,79.81538461538462
86,ChIJBUBTy-cJxkcRaTov5_BdrTs,Hotel Kooyk,26.08478516467975,25.464076605411222,27.298558655925852,Leidsebuurt-Zuidwest,De Weteringschans,POINT (4.879776199999999 52.364618799999995),"POLYGON((4.879225 52.364925,4.879218 52.364778,4.879231 52.364631,4.879264 52.364487,4.879317 52.364344,4.879359 52.364259,4.879421 52.364179,4.879496 52.364109,4.879604 52.364039,4.879781 52.363963,4.880062 52.363888,4.88026 52.363825,4.880543 52.36371,4.880708 52.363627,4.880851 52.363543,4.881121 52.363362,4.881236 52.36327,4.882589 52.363906,4.882979 52.364242,4.88258 52.36452,4.882294 52.364385,4.881799 52.36474,4.881681 52.364682,4.880873 52.365286,4.880719 52.365427,4.8801 52.365211,4.879225 52.364925))",3918.4531601162084,50497.30888559995,129979.1530998191,High,High,High,Medium,Medium,High,High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),High AC + High Pressure (Stress),828,61,388,717,7.367149758454106,46.85990338164252,86.59420289855072
87,ChIJBwoxNsYJxkcR3BmGjpyeSw0,Hotel Tourist Inn (One) Amsterdam,7.095181393569658,22.947275945804886,24.799924904526286,Spuistraat-Noord,Burgwallen-Nieuwe Zijde,POINT (4.89229 52.37619),"POLYGON((4.888855 52.37326,4.890589 52.373174,4.89065 52.373392,4.89088 52.373892,4.890938 52.373991,4.891352 52.374452,4.891756 52.374874,4.891934 52.375074,4.892069 52.375192,4.89245 52.375459,4.893582 52.376221,4.8942 52.376609,4.892082 52.377032,4.891315 52.376324,4.891181 52.376192,4.889673 52.37482,4.889303 52.374462,4.88926 52.374309,4.888909 52.37344,4.888855 52.37326))",6854.470975168558,67688.49503919312,109316.56240749876,Low,Low,Low,High,High,Medium,Low AC + High Pressure (Critical),Low AC + High Pressure (Critical),Low AC + Medium Pressure (Monitor),1759,132,920,1185,7.504263786242182,52.30244457077885,67.36782262649233
